 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  348.6117,     10.88,      1.26,    327.66,
  348.6535,     10.88,      1.26,    327.66,
  348.6948,     10.88,      1.26,    327.66,
  348.7364,     10.92,      6.00,    327.66,
  348.7780,     10.99,     75.06,    327.66,
  348.8198,     11.00,     75.82,    327.66,
  348.8617,     10.99,     19.91,    327.66,
  348.9036,     10.85,      2.73,    327.66,
  348.9455,     10.79,      1.26,    327.66,
  348.9866,     10.79,      1.26,    327.66,
  349.0285,     10.78,      1.26,    327.66,
  349.0705,     10.78,      1.26,    327.66,
  349.1121,     10.78,      1.26,    327.66,
  349.1535,     10.79,      1.26,    327.66,
  349.1955,     10.79,      1.26,    327.66,
  349.2372,     10.84,      2.57,    327.66,
  349.2785,     10.88,      3.84,    327.66,
  349.3205,     10.87,      3.93,    327.66,
  349.3621,     10.86,      3.89,    327.66,
  349.4042,     10.85,      3.82,    327.66,
  349.4455,     10.85,      3.80,    327.66,
  349.4869,     10.84,      3.85,    327.66,
  349.5292,     10.84,      3.88,    327.66,
  349.5705,     10.84,      3.58,    327.66,
  349.6121,     10.75,      1.48,    327.66,
  349.6542,     10.75,      1.27,    327.66,
  349.6955,     10.74,      1.26,    327.66,
  349.7378,     10.82,      4.32,    327.66,
  349.7790,     10.85,     44.81,    327.66,
  349.8207,     10.86,     44.95,    327.66,
  349.8623,     10.72,      3.96,    327.66,
  349.9042,     10.70,      1.26,    327.66,
  349.9458,     10.69,      1.26,    327.66,
  349.9879,     10.68,      1.26,    327.66,
  350.0292,     10.69,      2.68,    327.66,
  350.0712,     10.71,      3.87,    327.66,
  350.1130,     10.73,      4.09,    327.66,
  350.1541,     10.74,      4.20,    327.66,
  350.1962,     10.75,      4.34,    327.66,
  350.2381,     10.85,      4.37,    327.66,
  350.2793,     10.84,      5.23,    327.66,
  350.3212,     10.84,      7.98,    327.66,
  350.3631,     10.76,      4.72,    327.66,
  350.4048,     10.80,      5.34,    327.66,
  350.4462,     10.79,      5.32,    327.66,
  350.4882,     10.77,     13.63,    327.66,
  350.5298,     10.78,     13.88,    327.66,
  350.5712,     10.78,     15.79,    327.66,
  350.6133,     10.77,     17.45,    327.66,
  350.6551,     10.77,     17.90,    327.66,
  350.6963,     10.77,     19.34,    327.66,
  350.7382,     10.77,      7.62,    327.66,
  350.7797,     10.76,     44.13,    327.66,
  350.8214,     10.62,      3.85,    327.66,
  350.8632,     10.62,      1.27,    327.66,
  350.9050,     10.62,      1.26,    327.66,
  350.9468,     10.62,      1.26,    327.66,
  350.9886,     10.62,      1.26,    327.66,
  351.0304,     10.61,      4.24,    327.66,
  351.0719,     10.66,     42.02,    327.66,
  351.1132,     10.67,     43.73,    327.66,
  351.1550,     10.69,     42.35,    327.66,
  351.1967,     10.69,      5.88,    327.66,
  351.2386,     10.67,     30.38,    327.66,
  351.2803,     10.69,     43.05,    327.66,
  351.3217,     10.70,     11.26,    327.66,
  351.3636,     10.69,     13.12,    327.66,
  351.4056,     10.68,     19.11,    327.66,
  351.4469,     10.69,     16.32,    327.66,
  351.4891,     10.69,     11.43,    327.66,
  351.5306,     10.69,      8.26,    327.66,
  351.5726,     10.69,      7.93,    327.66,
  351.6141,     10.68,      7.42,    327.66,
  351.6556,     10.67,      6.71,    327.66,
  351.6976,     10.64,     10.31,    327.66,
  351.7391,     10.61,     11.78,    327.66,
  351.7806,     10.59,     42.00,    327.66,
  351.8223,     10.61,     50.23,    327.66,
  351.8640,     10.61,     42.40,    327.66,
  351.9055,     10.47,      3.65,    327.66,
  351.9473,     10.47,      1.26,    327.66,
  351.9895,     10.47,      1.26,    327.66,
  352.0312,     10.47,      1.26,    327.66,
  352.0726,     10.47,      1.26,    327.66,
  352.1142,     10.48,      1.26,    327.66,
  352.1563,     10.48,      1.26,    327.66,
  352.1976,     10.48,      1.26,    327.66,
  352.2393,     10.48,      1.26,    327.66,
  352.2813,     10.47,      1.25,    327.66,
  352.3226,     10.46,      1.26,    327.66,
  352.3643,     10.58,      8.14,    327.66,
  352.4063,     10.41,      1.55,    327.66,
  352.4483,     10.41,      1.26,    327.66,
  352.4893,     10.41,      1.26,    327.66,
  352.5313,     10.41,      1.26,    327.66,
  352.5733,     10.42,      1.26,    327.66,
  352.6150,     10.43,      1.26,    327.66,
  352.6565,     10.43,      1.26,    327.66,
  352.6980,     10.43,      1.26,    327.66,
  352.7396,     10.51,      4.25,    327.66,
  352.7813,     10.56,     41.73,    327.66,
  352.8229,     10.55,     43.42,    327.66,
  352.8650,     10.52,     43.15,    327.66,
  352.9069,     10.50,     36.90,    327.66,
  352.9482,     10.38,      5.08,    327.66,
  352.9900,     10.37,      4.02,    327.66,
  353.0320,     10.38,      5.00,    327.66,
  353.0733,     10.38,      5.73,    327.66,
  353.1151,     10.39,      4.52,    327.66,
  353.1570,     10.38,      4.50,    327.66,
  353.1983,     10.37,      4.47,    327.66,
  353.2401,     10.41,      4.50,    327.66,
  353.2820,     10.42,      4.21,    327.66,
  353.3237,     10.41,      4.06,    327.66,
  353.3657,     10.40,      4.43,    327.66,
  353.4070,     10.38,      3.69,    327.66,
  353.4490,     10.36,      4.15,    327.66,
  353.4901,     10.35,      4.75,    327.66,
  353.5320,     10.35,      4.76,    327.66,
  353.5740,     10.34,      2.81,    327.66,
  353.6158,     10.34,      5.13,    327.66,
  353.6574,     10.45,     36.65,    327.66,
  353.6989,     10.46,     41.81,    327.66,
  353.7403,     10.38,      5.95,    327.66,
  353.7821,     10.29,      1.59,    327.66,
  353.8238,     10.28,      1.26,    327.66,
  353.8656,     10.28,      1.26,    327.66,
  353.9072,     10.29,      1.25,    327.66,
  353.9494,     10.31,      2.70,    327.66,
  353.9907,     10.43,     12.29,    327.66,
  354.0327,     10.42,     12.88,    327.66,
  354.0740,     10.37,      4.23,    327.66,
  354.1163,     10.33,      3.69,    327.66,
  354.1577,     10.31,      3.93,    327.66,
  354.1997,     10.29,      4.07,    327.66,
  354.2413,     10.36,      5.01,    327.66,
  354.2827,     10.39,      9.15,    327.66,
  354.3247,     10.21,      1.44,    327.66,
  354.3663,     10.21,      1.26,    327.66,
  354.4077,     10.21,      1.26,    327.66,
  354.4497,     10.21,      1.26,    327.66,
  354.4913,     10.22,      1.26,    327.66,
  354.5327,     10.23,      1.26,    327.66,
  354.5747,     10.24,      1.26,    327.66,
  354.6163,     10.25,      1.26,    327.66,
  354.6583,     10.25,      1.26,    327.66,
  354.6997,     10.25,      1.26,    327.66,
  354.7413,     10.24,      1.26,    327.66,
  354.7832,     10.23,      1.26,    327.66,
  354.8246,     10.23,      1.27,    327.66,
  354.8665,     10.22,      1.26,    327.66,
  354.9082,     10.22,      2.60,    327.66,
  354.9496,     10.24,      4.03,    327.66,
  354.9917,     10.37,     11.07,    327.66,
  355.0333,     10.35,      8.44,    327.66,
  355.0753,     10.33,      8.51,    327.66,
  355.1164,     10.28,      7.22,    327.66,
  355.1583,     10.31,      9.45,    327.66,
  355.2003,     10.22,      4.26,    327.66,
  355.2421,     10.22,      4.25,    327.66,
  355.2833,     10.19,      3.69,    327.66,
  355.3253,     10.21,      1.52,    327.66,
  355.3671,     10.21,      1.26,    327.66,
  355.4083,     10.22,      1.26,    327.66,
  355.4503,     10.23,      1.26,    327.66,
  355.4921,     10.22,      1.26,    327.66,
  355.5340,     10.21,      1.26,    327.66,
  355.5753,     10.19,      1.26,    327.66,
  355.6171,     10.17,      1.26,    327.66,
  355.6590,     10.16,      1.26,    327.66,
  355.7003,     10.15,      1.26,    327.66,
  355.7421,     10.15,      1.26,    327.66,
  355.7838,     10.15,      1.26,    327.66,
  355.8256,     10.14,      1.26,    327.66,
  355.8670,     10.14,      1.25,    327.66,
  355.9090,     10.14,      1.26,    327.66,
  355.9505,     10.15,      1.26,    327.66,
  355.9927,     10.15,      1.26,    327.66,
  356.0340,     10.17,      2.48,    327.66,
  356.0760,     10.19,      3.91,    327.66,
  356.1172,     10.17,      3.96,    327.66,
  356.1590,     10.15,      4.11,    327.66,
  356.2010,     10.13,      4.14,    327.66,
  356.2429,     10.12,      4.17,    327.66,
  356.2840,     10.21,      6.22,    327.66,
  356.3258,     10.27,     47.72,    327.66,
  356.3676,     10.29,     49.58,    327.66,
  356.4092,     10.30,     52.39,    327.66,
  356.4508,     10.29,     50.88,    327.66,
  356.4927,     10.09,      3.92,    327.66,
  356.5347,     10.07,      1.26,    327.66,
  356.5760,     10.07,      1.26,    327.66,
  356.6176,     10.07,      1.26,    327.66,
  356.6597,     10.08,      1.26,    327.66,
  356.7010,     10.08,      1.26,    327.66,
  356.7433,     10.09,      2.83,    327.66,
  356.7844,     10.25,     15.49,    327.66,
  356.8263,     10.23,     15.95,    327.66,
  356.8679,     10.22,     15.99,    327.66,
  356.9095,     10.21,     15.99,    327.66,
  356.9515,     10.19,     15.54,    327.66,
  356.9934,     10.09,      4.79,    327.66,
  357.0347,     10.09,      3.95,    327.66,
  357.0767,     10.01,      1.59,    327.66,
  357.1181,     10.00,      1.26,    327.66,
  357.1597,     10.00,      1.26,    327.66,
  357.2017,     10.00,      1.26,    327.66,
  357.2431,     10.01,      1.26,    327.66,
  357.2854,     10.02,      1.26,    327.66,
  357.3267,     10.03,      1.26,    327.66,
  357.3688,     10.04,      1.26,    327.66,
  357.4104,     10.05,      1.26,    327.66,
  357.4517,     10.07,      1.26,    327.66,
  357.4938,     10.08,      1.26,    327.66,
  357.5354,     10.09,      1.26,    327.66,
  357.5767,     10.10,      1.26,    327.66,
  357.6188,     10.10,      1.26,    327.66,
  357.6604,     10.11,      1.26,    327.66,
  357.7019,     10.15,      2.58,    327.66,
  357.7436,     10.13,      4.26,    327.66,
  357.7853,     10.23,     15.32,    327.66,
  357.8273,     10.22,     15.74,    327.66,
  357.8687,     10.21,     15.31,    327.66,
  357.9105,     10.12,      4.79,    327.66,
  357.9524,     10.09,      4.20,    327.66,
  357.9939,     10.15,      5.97,    327.66,
  358.0354,     10.09,      4.02,    327.66,
  358.0774,     10.03,      1.62,    327.66,
  358.1191,     10.01,      1.26,    327.66,
  358.1611,     10.01,      1.26,    327.66,
  358.2024,     10.01,      1.26,    327.66,
  358.2442,     10.01,      1.26,    327.66,
  358.2861,     10.05,      2.46,    327.66,
  358.3274,     10.09,      5.04,    327.66,
  358.3692,     10.09,      5.73,    327.66,
  358.4111,     10.06,      3.82,    327.66,
  358.4524,     10.06,      4.04,    327.66,
  358.4942,     10.16,     10.47,    327.66,
  358.5361,     10.14,     11.12,    327.66,
  358.5781,      9.98,      1.88,    327.66,
  358.6198,      9.98,      1.26,    327.66,
  358.6611,      9.98,      1.26,    327.66,
  358.7031,      9.99,      1.26,    327.66,
  358.7449,      9.99,      1.27,    327.66,
  358.7863,      9.98,      1.26,    327.66,
  358.8278,      9.98,      1.26,    327.66,
  358.8696,      9.97,      1.26,    327.66,
  358.9115,      9.97,      1.26,    327.66,
  358.9534,      9.98,      1.26,    327.66,
  358.9948,      9.98,      1.26,    327.66,
  359.0368,     10.00,      2.46,    327.66,
  359.0781,     10.08,      3.75,    327.66,
  359.1197,     10.07,      4.00,    327.66,
  359.1618,     10.07,      4.49,    327.66,
  359.2031,     10.07,      4.46,    327.66,
  359.2447,     10.07,      4.53,    327.66,
  359.2868,     10.07,      4.52,    327.66,
  359.3281,     10.06,      4.50,    327.66,
  359.3704,     10.06,      3.92,    327.66,
  359.4118,     10.05,      4.11,    327.66,
  359.4538,     10.05,      4.08,    327.66,
  359.4954,      9.95,      1.65,    327.66,
  359.5368,      9.95,      1.26,    327.66,
  359.5788,      9.95,      1.26,    327.66,
  359.6204,      9.95,      1.26,    327.66,
  359.6618,      9.95,      1.26,    327.66,
  359.7038,      9.95,      1.26,    327.66,
  359.7454,      9.95,      1.26,    327.66,
  359.7868,      9.94,      1.27,    327.66,
  359.8288,      9.93,      1.26,    327.66,
  359.8704,      9.93,      1.27,    327.66,
  359.9125,      9.94,      1.26,    327.66,
  359.9538,      9.95,      1.26,    327.66,
  359.9953,      9.96,      1.27,    327.66,
  360.0375,      9.97,      1.26,    327.66,
  360.0788,      9.97,      1.26,    327.66,
  360.1209,      9.96,      1.27,    327.66,
  360.1625,      9.94,      1.26,    327.66,
  360.2038,      9.93,      1.26,    327.66,
  360.2459,      9.91,      1.26,    327.66,
  360.2875,      9.90,      1.26,    327.66,
  360.3295,      9.90,      1.26,    327.66,
  360.3709,      9.90,      1.26,    327.66,
  360.4125,      9.92,      2.58,    327.66,
  360.4545,     10.02,      5.49,    327.66,
  360.4963,     10.05,     41.88,    327.66,
  360.5377,     10.08,     44.56,    327.66,
  360.5792,     10.07,     43.62,    327.66,
  360.6212,     10.08,     43.49,    327.66,
  360.6629,     10.08,     43.40,    327.66,
  360.7044,     10.07,     41.78,    327.66,
  360.7466,      9.96,      7.48,    327.66,
  360.7879,      9.88,      1.60,    327.66,
  360.8297,      9.88,      1.26,    327.66,
  360.8711,      9.88,      1.26,    327.66,
  360.9132,      9.89,      1.26,    327.66,
  360.9545,      9.89,      1.26,    327.66,
  360.9963,      9.90,      1.26,    327.66,
  361.0382,      9.90,      1.26,    327.66,
  361.0795,      9.91,      1.25,    327.66,
  361.1216,      9.91,      1.26,    327.66,
  361.1632,      9.91,      1.26,    327.66,
  361.2052,      9.90,      1.26,    327.66,
  361.2466,      9.89,      1.26,    327.66,
  361.2882,      9.89,      1.26,    327.66,
  361.3302,      9.89,      1.26,    327.66,
  361.3716,      9.89,      1.26,    327.66,
  361.4132,      9.89,      1.19,    327.66,
  361.4552,      9.89,      1.26,    327.66,
  361.4967,      9.90,      1.26,    327.66,
  361.5382,      9.90,      1.93,    327.66,
  361.5802,      9.91,      1.25,    327.66,
  361.6217,      9.91,      1.26,    327.66,
  361.6639,      9.92,      1.26,    327.66,
  361.7052,      9.92,      1.26,    327.66,
  361.7473,      9.92,      1.26,    327.66,
  361.7884,      9.92,      1.26,    327.66,
  361.8301,      9.92,      1.26,    327.66,
  361.8720,      9.92,      1.26,    327.66,
  361.9139,      9.92,      1.26,    327.66,
  361.9552,      9.91,      1.26,    327.66,
  361.9974,      9.91,      1.26,    327.66,
  362.0389,      9.91,      1.26,    327.66,
  362.0809,      9.91,      1.26,    327.66,
  362.1220,      9.91,      1.26,    327.66,
  362.1639,      9.91,      1.27,    327.66,
  362.2059,      9.91,      1.26,    327.66,
  362.2478,      9.90,      1.26,    327.66,
  362.2889,      9.90,      1.26,    327.66,
  362.3309,      9.89,      1.26,    327.66,
  362.3724,      9.89,      1.26,    327.66,
  362.4139,      9.88,      1.26,    327.66,
  362.4559,      9.87,      1.26,    327.66,
  362.4980,      9.87,      1.26,    327.66,
  362.5396,      9.87,      1.26,    327.66,
  362.5809,      9.88,      1.26,    327.66,
  362.6227,      9.89,      1.26,    327.66,
  362.6646,      9.90,      1.26,    327.66,
  362.7059,      9.92,      2.62,    327.66,
  362.7478,      9.94,      5.60,    327.66,
  362.7892,     10.07,     41.90,    327.66,
  362.8312,     10.08,     49.12,    327.66,
  362.8726,     10.09,     49.80,    327.66,
  362.9147,     10.09,     49.54,    327.66,
  362.9561,     10.09,     47.71,    327.66,
  362.9980,     10.01,      4.05,    327.66,
  363.0396,      9.97,      1.26,    327.66,
  363.0816,      9.94,      1.26,    327.66,
  363.1234,      9.92,      1.26,    327.66,
  363.1646,      9.89,      1.26,    327.66,
  363.2066,      9.87,      1.26,    327.66,
  363.2484,      9.85,      1.26,    327.66,
  363.2903,      9.83,      1.26,    327.66,
  363.3316,      9.82,      1.26,    327.66,
  363.3734,      9.81,      1.26,    327.66,
  363.4153,      9.80,      1.26,    327.66,
  363.4566,      9.79,      1.26,    327.66,
  363.4984,      9.77,      1.26,    327.66,
  363.5403,      9.76,      1.26,    327.66,
  363.5816,      9.75,      1.26,    327.66,
  363.6234,      9.75,      1.26,    327.66,
  363.6653,      9.74,      1.26,    327.66,
  363.7073,      9.75,      1.26,    327.66,
  363.7483,      9.75,      1.26,    327.66,
  363.7903,      9.76,      1.26,    327.66,
  363.8319,      9.77,      1.26,    327.66,
  363.8735,      9.78,      1.26,    327.66,
